X_1,X_2,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15
0,48,4,1,8,3,0.0,5,0.6931471805599453,174,0.6931471805599453,98,142,34
0,4,6,5,4,2,0.0,5,1.0986122886681098,174,1.0986122886681098,103,93,34
0,45,10,3,3,5,1.0986122886681098,2,0.6931471805599453,0,0.6931471805599453,72,103,34
0,4,6,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,24,107,34
0,4,6,5,3,5,0.6931471805599453,6,1.0986122886681098,0,1.0986122886681098,2,29,34
0,45,10,3,3,5,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,19,1,3,8,3,1.3862943611198906,3,0.6931471805599453,174,0.6931471805599453,103,62,34
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,72,130,34
0,5,3,5,4,2,0.0,5,1.0986122886681098,249,1.0986122886681098,111,93,34
0,16,0,0,7,1,0.6931471805599453,6,1.0986122886681098,316,1.0986122886681098,103,29,34
0,33,2,1,7,1,0.0,5,0.6931471805599453,174,0.0,103,29,43
0,37,0,0,3,5,0.6931471805599453,5,1.0986122886681098,0,1.0986122886681098,72,142,34
0,16,0,0,1,0,1.0986122886681098,2,0.6931471805599453,0,0.6931471805599453,72,142,34
0,33,2,1,8,3,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
1,22,7,3,15,10,0.0,5,1.0986122886681098,174,1.0986122886681098,98,133,34
0,49,6,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,103,133,34
0,15,3,5,6,4,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,112,142,34
0,33,2,1,6,4,0.0,5,0.6931471805599453,249,0.6931471805599453,59,93,34
0,4,6,5,2,7,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,80,34
7,21,4,1,9,8,0.0,5,1.0986122886681098,249,1.0986122886681098,110,119,34
0,4,6,5,4,2,1.0986122886681098,6,0.6931471805599453,0,0.6931471805599453,72,62,34
0,36,2,1,4,2,0.0,2,0.6931471805599453,0,0.6931471805599453,92,142,34
0,21,4,1,2,7,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,72,29,34
0,38,10,3,5,6,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,29,34
7,41,4,1,9,8,0.0,5,0.6931471805599453,316,0.6931471805599453,112,62,34
0,5,3,5,3,5,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,98,29,34
0,4,6,5,1,0,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,112,142,34
0,19,1,3,3,5,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,12,14,34
0,39,6,5,3,5,0.0,5,0.6931471805599453,290,0.6931471805599453,72,103,34
0,37,0,0,6,4,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,80,34
0,33,2,1,8,3,0.0,5,0.6931471805599453,174,0.0,103,130,43
0,33,2,1,6,4,0.0,5,0.6931471805599453,249,0.6931471805599453,103,130,34
0,16,0,0,4,2,1.791759469228055,5,1.3862943611198906,316,1.3862943611198906,72,29,34
0,36,2,1,1,0,0.6931471805599453,1,0.6931471805599453,0,0.6931471805599453,92,62,34
0,24,0,0,6,4,0.0,5,1.0986122886681098,249,0.0,72,29,34
0,21,4,1,7,1,0.0,5,1.0986122886681098,249,1.0986122886681098,72,14,34
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,103,29,34
5,46,3,5,13,18,0.6931471805599453,6,0.6931471805599453,218,0.0,72,130,48
0,33,2,1,8,3,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,34,80,34
0,37,0,0,4,2,0.6931471805599453,6,1.0986122886681098,268,0.6931471805599453,103,29,39
0,37,0,0,2,7,0.0,5,0.6931471805599453,174,0.6931471805599453,103,29,34
0,4,6,5,5,6,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,103,80,34
0,37,0,0,7,1,0.6931471805599453,6,1.9459101490553132,179,1.3862943611198906,103,6,34
0,36,2,1,1,0,0.0,5,0.6931471805599453,249,0.6931471805599453,92,62,34
1,30,7,3,16,12,0.0,5,0.6931471805599453,174,0.0,18,133,46
0,44,1,3,2,7,1.0986122886681098,6,1.0986122886681098,0,0.0,72,62,34
0,28,3,5,4,2,0.6931471805599453,5,0.6931471805599453,174,0.6931471805599453,72,124,34
1,4,6,5,15,10,0.6931471805599453,2,1.0986122886681098,0,1.0986122886681098,113,80,34
0,16,0,0,1,0,1.0986122886681098,6,0.6931471805599453,316,0.6931471805599453,89,29,34
0,37,0,0,6,4,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,72,142,34
7,36,2,1,9,8,0.0,5,0.6931471805599453,249,0.6931471805599453,92,29,34
0,37,0,0,5,6,1.791759469228055,6,0.6931471805599453,316,0.6931471805599453,72,29,34
0,24,0,0,8,3,0.6931471805599453,6,1.0986122886681098,316,1.0986122886681098,98,119,34
0,4,6,5,2,7,0.0,5,0.6931471805599453,174,0.6931471805599453,103,93,34
0,21,4,1,7,1,0.0,5,0.6931471805599453,316,0.0,112,80,34
0,15,3,5,8,3,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,109,80,34
0,29,9,0,3,5,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,12,29,34
0,36,2,1,1,0,0.0,5,0.6931471805599453,174,0.6931471805599453,103,93,36
0,42,7,3,5,6,0.6931471805599453,2,0.6931471805599453,249,0.0,103,142,34
0,25,9,0,3,5,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,103,53,34
0,9,7,3,4,2,0.0,5,0.6931471805599453,174,0.6931471805599453,103,142,34
0,30,7,3,5,6,0.0,5,0.6931471805599453,174,0.0,112,29,43
0,13,6,5,2,7,0.6931471805599453,4,0.6931471805599453,0,1.0986122886681098,72,29,34
0,9,7,3,4,2,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,109,29,34
0,4,6,5,1,0,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,109,119,34
0,4,6,5,1,0,1.0986122886681098,6,1.0986122886681098,71,1.0986122886681098,72,107,34
0,49,6,5,6,4,0.0,5,0.6931471805599453,249,0.6931471805599453,72,62,34
0,24,0,0,6,4,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,18,87,34
1,30,7,3,11,17,0.0,5,1.6094379124341003,179,1.0986122886681098,103,86,34
0,47,7,3,3,5,0.6931471805599453,5,0.6931471805599453,174,0.0,98,29,34
0,6,4,1,5,6,1.0986122886681098,6,1.9459101490553132,132,1.0986122886681098,103,62,36
1,49,6,5,15,10,0.0,5,0.6931471805599453,249,0.6931471805599453,103,119,34
0,31,9,0,5,6,1.0986122886681098,0,0.6931471805599453,303,0.6931471805599453,89,142,34
7,50,0,0,9,8,0.0,5,0.6931471805599453,174,0.6931471805599453,112,29,34
0,3,3,5,1,0,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,72,29,34
0,49,6,5,2,7,0.6931471805599453,2,0.6931471805599453,208,0.0,34,130,48
0,49,6,5,4,2,0.6931471805599453,1,0.6931471805599453,316,0.6931471805599453,98,62,34
0,4,6,5,4,2,0.0,5,0.6931471805599453,174,0.6931471805599453,112,93,34
0,36,2,1,1,0,0.6931471805599453,5,0.6931471805599453,316,0.6931471805599453,92,93,34
0,46,3,5,6,4,0.6931471805599453,6,0.6931471805599453,332,0.6931471805599453,116,107,34
0,36,2,1,1,0,1.3862943611198906,3,0.6931471805599453,174,0.6931471805599453,92,93,36
0,9,7,3,3,5,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,107,34
0,36,2,1,6,4,0.0,5,0.6931471805599453,249,0.6931471805599453,92,130,34
0,21,4,1,7,1,0.0,5,0.6931471805599453,174,0.0,109,14,43
0,7,7,3,2,7,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,109,103,34
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,93,34
0,33,2,1,7,1,0.0,5,0.6931471805599453,249,0.6931471805599453,48,29,34
0,22,7,3,6,4,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,72,29,34
0,36,2,1,1,0,0.0,5,1.0986122886681098,174,0.6931471805599453,92,93,36
0,3,3,5,1,0,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,103,130,34
0,24,0,0,7,1,0.6931471805599453,1,1.0986122886681098,0,1.0986122886681098,113,29,34
0,4,6,5,4,2,1.0986122886681098,6,0.6931471805599453,249,0.6931471805599453,72,29,34
0,4,6,5,6,4,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,98,62,34
7,47,7,3,9,8,0.6931471805599453,5,0.6931471805599453,174,0.0,112,62,23
0,45,10,3,2,7,1.0986122886681098,6,0.6931471805599453,303,0.6931471805599453,92,29,34
0,21,4,1,2,7,0.6931471805599453,2,1.0986122886681098,290,1.0986122886681098,116,14,34
1,4,6,5,15,10,1.3862943611198906,6,0.6931471805599453,249,0.6931471805599453,34,29,34
1,37,0,0,15,10,0.0,5,0.6931471805599453,249,0.6931471805599453,103,14,34
0,33,2,1,6,4,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,109,62,34
0,49,6,5,5,6,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,24,29,34
1,49,6,5,15,10,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,39,6,5,3,5,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
1,22,7,3,15,10,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,34,142,34
0,4,6,5,3,5,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,130,34
0,33,2,1,5,6,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,116,14,34
7,22,7,3,9,8,0.0,5,0.6931471805599453,174,0.6931471805599453,98,29,34
0,3,3,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,103,62,34
1,39,6,5,15,10,0.0,5,0.6931471805599453,174,0.0,112,93,23
1,44,1,3,16,12,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,4,6,5,6,4,0.6931471805599453,5,0.6931471805599453,174,0.6931471805599453,18,133,46
0,24,0,0,7,1,0.0,5,0.6931471805599453,74,0.6931471805599453,92,133,34
1,36,2,1,15,10,0.0,5,0.6931471805599453,249,0.6931471805599453,18,93,34
0,37,0,0,4,2,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,103,62,34
0,37,0,0,2,7,0.6931471805599453,5,0.6931471805599453,74,0.6931471805599453,109,0,34
1,36,2,1,15,10,0.0,5,0.6931471805599453,249,0.6931471805599453,92,62,34
0,9,7,3,5,6,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,98,130,34
0,4,6,5,4,2,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,103,29,34
0,47,7,3,4,2,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,42,62,34
0,46,3,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,103,29,34
1,22,7,3,15,10,1.0986122886681098,6,0.6931471805599453,316,0.6931471805599453,109,119,34
0,33,2,1,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,116,29,34
3,35,3,5,9,8,0.0,5,0.6931471805599453,174,0.0,112,29,43
0,4,6,5,1,0,1.0986122886681098,6,0.6931471805599453,316,0.6931471805599453,72,130,34
4,5,3,5,9,8,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,48,142,34
0,24,0,0,7,1,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,87,29,34
0,4,6,5,7,1,0.6931471805599453,6,0.6931471805599453,285,0.6931471805599453,72,29,34
0,36,2,1,5,6,0.0,5,0.6931471805599453,174,0.0,103,130,43
1,36,2,1,15,10,0.0,5,1.0986122886681098,174,0.0,18,93,46
0,3,3,5,4,2,0.0,5,0.6931471805599453,174,0.6931471805599453,103,6,34
0,33,2,1,5,6,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,24,0,0,5,6,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,116,29,34
0,33,2,1,6,4,0.0,5,0.6931471805599453,249,0.6931471805599453,110,119,34
0,16,0,0,6,4,0.0,5,1.0986122886681098,249,1.0986122886681098,103,29,34
1,26,9,0,15,10,1.6094379124341003,6,1.3862943611198906,0,1.3862943611198906,103,29,34
0,24,0,0,7,1,1.3862943611198906,3,0.6931471805599453,0,0.0,112,119,34
0,4,6,5,3,5,0.0,5,0.6931471805599453,249,0.6931471805599453,103,62,34
0,33,2,1,7,1,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,112,93,34
0,33,2,1,7,1,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,42,29,34
0,46,3,5,6,4,0.6931471805599453,6,0.6931471805599453,325,0.6931471805599453,111,142,34
7,6,4,1,9,8,0.0,5,0.6931471805599453,174,0.0,112,62,43
0,4,6,5,5,6,2.1972245773362196,3,0.6931471805599453,316,0.6931471805599453,72,62,34
0,45,10,3,1,0,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,112,29,34
0,33,2,1,7,1,0.0,5,0.6931471805599453,249,0.6931471805599453,92,93,34
0,4,6,5,4,2,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,89,130,34
1,49,6,5,16,12,0.0,5,0.6931471805599453,249,0.6931471805599453,103,130,34
0,44,1,3,2,7,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,103,142,34
0,4,6,5,6,4,0.0,5,0.6931471805599453,174,0.0,54,93,23
0,36,2,1,1,0,0.0,5,0.6931471805599453,174,0.0,92,93,48
0,51,7,3,6,4,0.0,5,0.6931471805599453,74,0.0,113,29,0
0,4,6,5,4,2,1.3862943611198906,6,0.6931471805599453,174,0.6931471805599453,103,29,34
0,24,0,0,7,1,0.6931471805599453,6,1.0986122886681098,249,0.0,103,29,34
0,24,0,0,5,6,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,29,34
0,50,0,0,8,3,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,4,6,5,1,0,1.0986122886681098,6,0.6931471805599453,0,0.6931471805599453,72,29,34
0,44,1,3,2,7,0.0,5,0.6931471805599453,249,0.0,103,29,34
0,15,3,5,6,4,0.6931471805599453,2,0.6931471805599453,0,0.6931471805599453,98,142,34
0,3,3,5,6,4,1.3862943611198906,6,1.0986122886681098,0,1.0986122886681098,92,29,34
0,33,2,1,7,1,0.0,5,0.6931471805599453,174,0.0,103,29,43
0,3,3,5,1,0,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,36,2,1,1,0,1.3862943611198906,6,0.6931471805599453,0,0.6931471805599453,92,29,34
0,21,4,1,7,1,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,89,103,34
1,22,7,3,15,10,1.0986122886681098,6,1.0986122886681098,316,1.0986122886681098,72,29,34
0,37,0,0,7,1,0.0,5,0.6931471805599453,174,0.6931471805599453,103,29,34
0,4,6,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,103,130,34
0,15,3,5,7,1,0.0,5,0.6931471805599453,102,0.6931471805599453,103,119,34
0,4,6,5,3,5,0.0,5,0.6931471805599453,174,0.6931471805599453,103,107,34
0,39,6,5,4,2,1.6094379124341003,6,0.6931471805599453,316,0.6931471805599453,72,103,34
5,44,1,3,18,13,0.6931471805599453,6,0.6931471805599453,218,0.0,72,76,48
1,2,10,3,16,12,0.6931471805599453,5,0.6931471805599453,249,0.0,103,142,34
0,25,9,0,7,1,0.6931471805599453,5,1.0986122886681098,174,1.0986122886681098,103,29,34
0,23,4,1,6,4,1.791759469228055,6,0.6931471805599453,316,0.6931471805599453,98,29,34
0,21,4,1,7,1,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,103,62,34
0,24,0,0,8,3,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,109,29,34
0,21,4,1,4,2,1.3862943611198906,5,0.6931471805599453,0,0.6931471805599453,72,62,34
0,3,3,5,4,2,0.0,5,0.6931471805599453,174,0.0,92,29,0
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,80,34
0,4,6,5,7,1,1.3862943611198906,3,0.6931471805599453,249,0.6931471805599453,12,29,34
0,16,0,0,6,4,0.0,5,0.6931471805599453,174,0.0,18,53,46
0,39,6,5,5,6,0.0,5,0.6931471805599453,174,0.0,98,130,0
0,4,6,5,2,7,0.6931471805599453,6,0.6931471805599453,303,0.6931471805599453,2,14,34
0,5,3,5,3,5,0.6931471805599453,6,0.6931471805599453,316,0.0,98,29,34
0,6,4,1,7,1,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,103,93,34
7,6,4,1,9,8,0.0,5,0.6931471805599453,174,0.0,112,29,23
0,33,2,1,7,1,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,49,6,5,2,7,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,103,29,34
0,36,2,1,1,0,0.0,5,1.0986122886681098,174,0.6931471805599453,92,93,9
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,107,34
0,4,6,5,2,7,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,72,80,34
1,2,10,3,16,12,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,142,34
0,28,3,5,4,2,0.6931471805599453,5,0.6931471805599453,74,0.6931471805599453,72,24,34
1,9,7,3,15,10,0.6931471805599453,5,1.0986122886681098,174,1.0986122886681098,31,93,34
0,25,9,0,3,5,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,72,62,34
0,6,4,1,4,2,0.6931471805599453,5,1.0986122886681098,249,1.0986122886681098,113,142,34
1,24,0,0,15,10,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,92,29,34
0,33,2,1,7,1,0.0,5,0.6931471805599453,249,0.6931471805599453,48,130,34
0,25,9,0,6,4,0.6931471805599453,1,0.6931471805599453,249,0.6931471805599453,48,133,34
1,36,2,1,15,10,0.0,5,0.6931471805599453,174,0.0,103,80,43
1,9,7,3,15,10,0.6931471805599453,5,0.6931471805599453,174,0.6931471805599453,103,29,34
0,1,1,3,8,3,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,113,119,34
1,23,4,1,11,17,0.0,5,0.6931471805599453,174,0.6931471805599453,103,62,34
1,51,7,3,11,17,0.0,5,1.0986122886681098,200,1.0986122886681098,67,29,34
0,21,4,1,6,4,0.0,5,0.6931471805599453,174,0.0,18,53,46
0,4,6,5,6,4,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,103,93,34
0,49,6,5,4,2,1.791759469228055,6,0.6931471805599453,174,0.0,67,130,0
0,4,6,5,2,7,1.3862943611198906,6,1.0986122886681098,67,0.6931471805599453,12,62,34
0,46,3,5,5,6,0.0,5,0.6931471805599453,174,0.0,97,142,23
0,5,3,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,72,93,34
0,44,1,3,2,7,0.0,5,0.6931471805599453,249,0.6931471805599453,103,142,34
0,21,4,1,2,7,1.3862943611198906,6,0.6931471805599453,0,0.6931471805599453,92,29,34
0,4,6,5,1,0,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,24,62,34
0,4,6,5,6,4,1.3862943611198906,6,0.6931471805599453,0,0.6931471805599453,72,29,34
0,37,0,0,4,2,0.6931471805599453,6,0.6931471805599453,249,0.0,103,29,34
0,33,2,1,8,3,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,98,80,34
0,19,1,3,7,1,0.6931471805599453,6,0.6931471805599453,208,0.0,72,0,48
0,37,0,0,2,7,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,103,29,34
1,39,6,5,16,12,0.6931471805599453,6,1.0986122886681098,0,1.0986122886681098,92,80,34
3,19,1,3,9,8,0.6931471805599453,6,0.6931471805599453,208,0.0,72,0,48
0,33,2,1,5,6,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,72,29,34
0,49,6,5,2,7,0.6931471805599453,6,1.3862943611198906,249,1.3862943611198906,48,119,34
0,39,6,5,4,2,0.0,5,0.6931471805599453,249,0.6931471805599453,72,140,34
1,42,7,3,12,16,0.0,5,0.6931471805599453,127,0.6931471805599453,103,124,34
0,49,6,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,103,142,34
7,36,2,1,9,8,0.0,5,0.6931471805599453,316,0.6931471805599453,103,29,34
0,4,6,5,4,2,1.3862943611198906,6,0.6931471805599453,316,0.6931471805599453,72,93,34
0,4,6,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,98,107,34
0,3,3,5,6,4,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,103,62,34
0,4,6,5,1,0,0.0,5,0.6931471805599453,174,0.6931471805599453,98,29,34
1,22,7,3,15,10,0.0,5,0.6931471805599453,174,0.0,112,29,23
0,20,10,3,3,5,1.791759469228055,6,1.0986122886681098,316,1.0986122886681098,72,62,34
7,36,2,1,9,8,0.0,5,0.6931471805599453,174,0.0,92,93,50
0,36,2,1,3,5,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,92,62,34
0,24,0,0,5,6,0.0,5,0.6931471805599453,174,0.0,72,93,23
0,4,6,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,103,14,34
0,36,2,1,1,0,0.0,5,0.6931471805599453,316,0.6931471805599453,92,62,34
0,4,6,5,6,4,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,87,34
0,42,7,3,8,3,0.0,5,0.6931471805599453,328,0.6931471805599453,103,142,34
1,36,2,1,15,10,0.0,5,0.6931471805599453,174,0.0,92,93,43
0,4,6,5,3,5,0.0,5,0.6931471805599453,249,0.6931471805599453,103,87,34
0,3,3,5,1,0,0.0,5,1.6094379124341003,174,1.6094379124341003,103,93,34
0,24,0,0,8,3,0.0,5,0.6931471805599453,249,0.6931471805599453,103,107,34
0,37,0,0,2,7,0.0,5,0.6931471805599453,328,0.6931471805599453,103,80,34
1,19,1,3,11,17,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,72,29,34
0,4,6,5,5,6,0.6931471805599453,6,1.0986122886681098,0,1.0986122886681098,103,29,34
0,15,3,5,4,2,0.0,5,0.6931471805599453,174,0.6931471805599453,103,107,34
0,36,2,1,5,6,1.0986122886681098,3,0.6931471805599453,174,0.6931471805599453,103,80,36
1,9,7,3,15,10,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,72,29,34
1,22,7,3,15,10,0.0,5,0.6931471805599453,174,0.6931471805599453,98,29,34
7,36,2,1,9,8,0.6931471805599453,5,0.6931471805599453,316,0.6931471805599453,92,107,34
0,21,4,1,7,1,1.3862943611198906,6,1.6094379124341003,316,0.0,103,29,34
0,5,3,5,4,2,0.0,5,0.6931471805599453,174,0.6931471805599453,72,29,34
0,24,0,0,4,2,0.6931471805599453,6,0.6931471805599453,236,0.0,103,142,34
0,9,7,3,4,2,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,34,130,34
0,49,6,5,2,7,0.6931471805599453,2,1.0986122886681098,249,1.0986122886681098,72,62,34
1,36,2,1,15,10,0.0,5,0.6931471805599453,174,0.0,103,80,43
0,36,2,1,1,0,0.0,5,0.6931471805599453,249,0.6931471805599453,92,93,34
0,4,6,5,2,7,1.3862943611198906,6,0.6931471805599453,174,0.0,103,119,48
0,5,3,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,18,133,34
0,4,6,5,1,0,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,24,87,34
0,25,9,0,6,4,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,67,130,34
0,4,6,5,3,5,0.0,5,0.6931471805599453,174,0.6931471805599453,72,93,34
0,7,7,3,2,7,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,103,142,34
0,24,0,0,2,7,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,113,87,34
0,39,6,5,7,1,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,112,25,34
0,4,6,5,8,3,0.6931471805599453,6,1.0986122886681098,316,1.0986122886681098,98,29,34
5,33,2,1,16,12,0.0,5,0.6931471805599453,174,0.0,72,29,48
0,21,4,1,2,7,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,62,34
0,37,0,0,4,2,0.6931471805599453,2,0.6931471805599453,249,0.0,92,142,34
0,4,6,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,72,62,34
1,22,7,3,15,10,0.0,5,0.6931471805599453,174,0.0,112,29,23
0,4,6,5,5,6,0.0,5,0.6931471805599453,174,0.6931471805599453,103,29,34
0,37,0,0,3,5,0.6931471805599453,2,0.6931471805599453,249,0.6931471805599453,72,142,34
0,35,3,5,1,0,0.6931471805599453,2,0.6931471805599453,0,0.6931471805599453,92,142,34
0,6,4,1,6,4,1.0986122886681098,3,0.6931471805599453,249,0.6931471805599453,112,130,34
0,4,6,5,4,2,0.6931471805599453,6,2.4849066497880004,249,2.4849066497880004,112,142,34
0,4,6,5,3,5,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,103,62,34
1,36,2,1,15,10,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,92,29,34
0,21,4,1,2,7,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,92,29,34
1,22,7,3,15,10,0.0,5,0.6931471805599453,174,0.6931471805599453,54,130,34
0,33,2,1,4,2,0.0,5,0.6931471805599453,174,0.0,112,93,43
1,22,7,3,15,10,0.0,5,0.6931471805599453,174,0.0,92,29,23
1,4,6,5,16,12,1.0986122886681098,6,0.6931471805599453,316,0.6931471805599453,87,80,34
0,14,9,0,8,3,0.6931471805599453,6,0.6931471805599453,174,0.6931471805599453,42,29,34
0,5,3,5,2,7,0.0,5,0.6931471805599453,174,0.0,18,133,46
0,37,0,0,7,1,0.0,5,0.6931471805599453,174,0.6931471805599453,103,29,34
7,42,7,3,9,8,0.0,5,0.6931471805599453,174,0.0,48,29,50
0,33,2,1,4,2,0.0,5,0.6931471805599453,174,0.0,103,93,43
0,26,9,0,4,2,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,98,62,34
0,21,4,1,2,7,0.6931471805599453,5,0.6931471805599453,249,0.6931471805599453,72,29,34
7,42,7,3,9,8,0.6931471805599453,5,0.6931471805599453,174,0.0,110,107,23
0,24,0,0,8,3,0.6931471805599453,2,1.0986122886681098,316,1.0986122886681098,103,142,34
0,5,3,5,5,6,0.0,5,0.6931471805599453,249,0.6931471805599453,18,87,34
4,36,2,1,13,18,0.6931471805599453,6,0.6931471805599453,316,0.6931471805599453,92,29,34
0,4,6,5,5,6,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,103,29,34
0,44,1,3,4,2,0.0,5,0.6931471805599453,174,0.0,103,29,34
0,16,0,0,8,3,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,103,29,34
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,67,80,34
0,11,7,3,3,5,0.6931471805599453,6,0.6931471805599453,0,0.6931471805599453,72,29,34
7,5,3,5,9,8,0.6931471805599453,5,0.6931471805599453,174,0.0,112,93,43
0,4,6,5,1,0,0.6931471805599453,6,0.6931471805599453,249,0.6931471805599453,112,142,34
5,47,7,3,18,13,0.6931471805599453,2,0.6931471805599453,316,0.6931471805599453,48,115,34
0,31,9,0,7,1,0.0,5,0.6931471805599453,328,0.6931471805599453,98,0,34
1,9,7,3,15,10,0.0,5,0.6931471805599453,249,0.6931471805599453,24,29,34
